,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
252,0.518222,0.08469791666666666,0.23667072132887418,1.587496660455668,0.267885,0.2973154036588257,1.5013771547948156
253,0.93177,0.08181815,0.23433087852236628,1.5904080128529483,0.40342066666666665,0.2923071420882997,1.5069674183526278
254,0.992777,0.056918083333333334,0.23409700564942088,1.5909287482849697,0.4115196666666667,0.2971230938393305,1.5020099235150914
255,0.535696,0.0497321,0.23344260672859957,1.5921298331445983,0.24015633333333333,0.2944727420125891,1.5048968079632463
256,0.576824,0.052751983333333335,0.23226106514159905,1.5934785995499623,0.282991,0.2918061892685301,1.5071411751775112
257,0.514656,0.05076493333333333,0.23235304871645263,1.5933225307370147,0.237872,0.2871705788664392,1.512344917295021
258,0.58369,0.04872013333333333,0.23143548876890252,1.594614801943062,0.24438,0.2898355439372292,1.5103490336682832
259,0.480545,0.050574466666666665,0.23129348431363972,1.5951313196725003,0.244628,0.2882106425259077,1.5125235908153096
260,1.310455,0.06418895,0.2304041575737515,1.5967376950534937,0.38653533333333334,0.28421645832699316,1.5169178963778043
261,0.500906,0.049906266666666664,0.23052476866380273,1.5967026673731133,0.23120133333333334,0.2841356566960203,1.5162944242150107
262,0.52725,0.052562983333333334,0.22926071678263538,1.5979596299974956,0.2593663333333333,0.28821971442848543,1.5117865909263213
263,0.510781,0.049241233333333335,0.22884262518857856,1.598996345521816,0.23659466666666668,0.28619040231727166,1.5152339846995977
264,1.007821,0.050156533333333336,0.22819258376054413,1.5999306847996997,0.2545306666666667,0.28233171301345195,1.519779846458577
265,0.483164,0.0497831,0.22664828626818606,1.601872859585084,0.22969133333333333,0.28392784846082875,1.5181872723003014
266,0.593164,0.05568136666666667,0.2263225517721793,1.6027929456319112,0.29962833333333333,0.2848639150719662,1.5183699409622156
267,0.574238,0.04977578333333333,0.22502384503068235,1.604016448106486,0.25134,0.2813842945257228,1.5229908854001224
268,0.48986,0.051216833333333336,0.2247050898023793,1.605131307997562,0.23758466666666667,0.28127127522156825,1.5209622818716417
269,0.491467,0.049992416666666664,0.2237593159883024,1.6064571093957738,0.23191,0.27940902417424024,1.525079657933756
270,0.488376,0.0761984,0.22330971278397554,1.6069123511973784,0.23168733333333333,0.2754027645287442,1.5290084265824084
271,0.56281,0.051027133333333335,0.22246693955679736,1.6082127655831684,0.250718,0.2753468657521951,1.5278143322425517
272,0.478926,0.0538608,0.22142065256719906,1.6098698333732189,0.23043666666666668,0.2735326387714725,1.5301882987910087
273,0.596689,0.05218503333333333,0.22131675882205382,1.6103258829699982,0.277536,0.2714872356787372,1.532926017333656
274,0.492314,0.07960948333333333,0.22002950043822533,1.6119139005647631,0.2529243333333333,0.2709544665130007,1.535738886952096
275,0.923979,0.09490025,0.21930844642637654,1.612891704357095,0.41568533333333335,0.2704098808289214,1.5386245515344479
276,0.930789,0.053038383333333335,0.21940213780445061,1.6125376314760118,0.2958786666666667,0.2710246623501247,1.5369597244142603
277,0.504498,0.05490026666666667,0.21896594454989032,1.6135375405280754,0.24109766666666665,0.268412927060858,1.5401477086350617
278,0.502193,0.05103958333333333,0.21867785931686085,1.6142968233847976,0.23573633333333333,0.26881227345072894,1.5413283882536009
279,0.490603,0.056154,0.2191393507360117,1.6140110168025614,0.24974733333333332,0.2705937091058036,1.5405084617986216
280,0.500379,0.05210595,0.21778794714293231,1.6160847858888474,0.233934,0.26440259775501573,1.548809693365546
281,0.479719,0.054431,0.2164860241416781,1.6177980395387699,0.23154033333333332,0.2683469538669026,1.5452685494792415
282,0.658857,0.05342541666666667,0.21774100969772875,1.6166255393456332,0.27323333333333333,0.2673793641813025,1.546636871110799
283,0.501845,0.05199273333333333,0.2178171897433146,1.616919087082741,0.234917,0.26671724899715976,1.5471088130248118
284,0.925753,0.052407183333333336,0.21747759123017407,1.6174421853507743,0.42529,0.2665111623960822,1.5463062602137265
285,0.517268,0.0579198,0.21659251987692113,1.6187039644172065,0.251728,0.2698454570715262,1.5433785432414284
286,0.582416,0.05549066666666667,0.2156741677453372,1.619547899792942,0.25762033333333334,0.2673771440275063,1.5476270696962997
287,0.49871,0.05619743333333333,0.21474236422964865,1.6210983662686638,0.249302,0.2660131458871516,1.5510152158057213
288,0.498527,0.0519314,0.21473214774646743,1.621019973696009,0.234021,0.2661993036075874,1.5489390619027568
289,0.480857,0.052473233333333334,0.21376842402671437,1.622001485664477,0.23833066666666666,0.26669120007217817,1.5494516841244739
290,1.040631,0.053754633333333336,0.2131328280772437,1.6226968361807828,0.4145893333333333,0.26697002042901546,1.5477463930029287
291,0.499085,0.054072866666666664,0.2135413659467233,1.6226776702297119,0.233229,0.26711261963739097,1.5486501991189137
292,0.596516,0.053089583333333336,0.2129393118647963,1.6235457108581337,0.25957933333333333,0.2655240824095746,1.5505163310687895
293,0.538226,0.07971421666666667,0.21310259025825284,1.6239625698470026,0.23693433333333333,0.26426620298000253,1.5520931282530743
294,0.571167,0.0554006,0.21151277211467873,1.6253863717830441,0.2514146666666667,0.2651761759851762,1.552847041732903
295,0.484291,0.05767421666666667,0.2124568097928552,1.625021491401513,0.235414,0.26160442955972674,1.5570780357356186
296,0.585668,0.053613383333333334,0.2112709969570462,1.626662224672346,0.25498733333333334,0.2576762010833189,1.5622028873504832
297,0.494599,0.053894316666666664,0.2105446912529091,1.6280034851084362,0.290382,0.2591861063092716,1.5619254246301015
298,0.494957,0.05535603333333333,0.2096455419867192,1.6295945568740382,0.23482333333333333,0.2578782985059543,1.5625209798061057
299,0.494491,0.06362045,0.20847042526950932,1.6309525525445987,0.23583733333333334,0.2543440075674082,1.5665664250751872
300,0.56669,0.05443083333333333,0.20721065981244746,1.6325276067751342,0.236296,0.25517367380782907,1.5671330851305036
301,0.483192,0.05647456666666667,0.2062971290357833,1.6338335929560759,0.23416866666666666,0.2543048182246241,1.5689766215149286
302,0.595844,0.054683416666666665,0.2046743851353227,1.635970373023437,0.26290833333333335,0.25805738580255017,1.5660310001926199
303,0.489135,0.08882791666666667,0.2043092015137718,1.6367895733715292,0.23772966666666667,0.2615795517887224,1.5625128288834624
304,0.510456,0.0538824,0.20290734800319743,1.638408094096953,0.24351133333333333,0.2637790363412869,1.5612071654369517
