,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
1,0.398474,0.01123475,-1.4207973683568882,2.7543814794131043,0.22545866666666667,-1.1804151068377213,2.5356927309186195
2,0.298386,0.010695033333333333,-0.9104335564239923,2.370309688311884,0.197228,-1.0030659485932332,2.607422961717266
3,0.356949,0.01094425,-0.6856383507132768,2.2092649049896838,0.19624833333333333,-0.4933799083441848,2.102462522743504
4,0.291365,0.011575833333333334,-0.49034526932771183,2.0896013991553075,0.197311,-0.37688675271253685,1.8855261540334187
5,0.292466,0.011242433333333333,-0.455464698453258,2.05457792520285,0.19526166666666667,-0.35126281597126846,1.7874508255079515
6,0.295912,0.0110871,-0.41109467604860556,2.023398581584455,0.19782033333333332,-0.36638792539486853,1.8082226982422462
7,0.296048,0.01124335,-0.38128688625802243,1.984815292747659,0.196904,-0.3558389203672663,1.7736562177981767
8,0.356598,0.01131725,-0.3814716742854442,1.9871486504890223,0.19835333333333333,-0.372844051150232,1.8025165611981535
9,0.294457,0.011339783333333334,-0.34649707395423024,1.9402582816647798,0.202954,-0.30832076586747703,1.8022247481890996
10,0.295832,0.01147105,-0.3278219591709639,1.9132163493818233,0.19903333333333334,-0.2956181203629086,1.7893512590644065
11,0.294102,0.011653633333333333,-0.3044119351080444,1.8958249432614438,0.21062066666666668,-0.3773480572204657,1.8416063150944222
12,0.294788,0.011759116666666666,-0.32639293042100975,1.9122908518950987,0.196562,-0.38265102622609376,1.8426605532890477
13,0.293099,0.011888,-0.331147612286794,1.9074941133510834,15.1077,-0.3298223023974432,1.8083970209664901
14,0.313082,0.011943333333333334,-0.34538298684879665,1.9228521509306984,0.19722033333333333,-0.33745802615523557,1.813179222890085
15,0.29846,0.011904466666666667,-0.34510233880320457,1.9220582612539063,0.20068166666666667,-0.40206875443996987,1.8827703313878679
16,0.295136,0.011968066666666667,-0.3422246194947346,1.9229117957126955,0.20004733333333333,-0.45903139663646875,1.9656887407007961
17,0.294664,0.0120893,-0.3458679005480207,1.9172333623972595,0.19724633333333333,-0.5329391151259746,2.0581737585466313
18,0.294915,0.012198116666666666,-0.3503208306688567,1.9209935385243735,0.19799266666666668,-0.5177301033251738,2.0088819434977694
19,0.293543,0.01222465,-0.3591126512727339,1.9354681485592669,0.19821233333333332,-0.4199211956278511,1.9576186634614554
20,0.292853,0.0123811,-0.35367400100619,1.9324460297359058,0.22732866666666668,-0.46468087441995454,1.982490306973039
21,0.29713,0.012448616666666667,-0.36897849615427636,1.9503790833427856,0.198761,-0.44584605712515085,1.937856635383098
22,0.288224,0.012202266666666666,-0.3500138931367142,1.938652887933275,0.193313,-0.45949730964025537,1.9591022684590051
23,0.289333,0.01225085,-0.3368002228399977,1.9271275628916897,0.194292,-0.3909390343414687,1.942241228580331
24,0.287248,0.012293,-0.33950147664662456,1.9345401904226938,0.194304,-0.3696745328745244,1.918810952049285
25,0.288758,0.012388633333333333,-0.35486187003503666,1.949482252112641,0.19437766666666667,-0.41272349269494574,1.9583093739843314
26,0.289293,0.01312615,-0.3539154514494509,1.9440894455901374,0.19392933333333334,-0.375185093766684,1.942855240572273
27,0.287603,0.014089633333333334,-0.3586789447276858,1.959604724989973,0.19445966666666667,-0.32270047306023797,1.8780283987372133
28,0.28608,0.012671166666666667,-0.34321459573898616,1.9449227361377124,0.19528733333333334,-0.29548836561401515,1.8660733305338504
29,0.289196,0.01272905,-0.34051596343914614,1.9404465571513825,0.19473366666666667,-0.28515168006447394,1.8792666358821737
30,0.289091,0.01277145,-0.33223389691617566,1.9396499656401112,0.19390166666666667,-0.32277902567983713,1.9154163819050958
31,0.289234,0.013318933333333333,-0.32631288425516314,1.9355583318896898,0.19454266666666667,-0.327863502263622,1.9079899371911206
32,0.290087,0.012895416666666666,-0.33273702097400026,1.9466592161981944,0.19596166666666667,-0.3081771262907104,1.8909525009752752
33,0.288673,0.013628683333333334,-0.3110393491778652,1.92561384225516,0.208865,-0.3321095599259241,1.9402005478874411
34,0.371647,0.014162833333333333,-0.32037361118631447,1.9379858448415619,0.24335633333333334,-0.30225432357198717,1.923752018165093
35,0.292158,0.013109116666666667,-0.31810210427635766,1.941049037196386,0.19532466666666667,-0.3218894079093292,1.9256559329031593
36,0.289542,0.01315515,-0.31011976271807873,1.939339666424661,0.194047,-0.30529249892596266,1.9105420837569191
37,0.287458,0.013215866666666666,-0.31292028003047545,1.9452991589245363,0.21707333333333334,-0.3079559062165369,1.9256871013150214
38,0.287813,0.01640815,-0.30959289074494545,1.94825824225035,0.19451666666666667,-0.33108570264703474,1.9696543857723903
39,0.289334,0.0143988,-0.3130265281575969,1.9550827646742979,0.19484366666666667,-0.3448551688249818,1.9848944386370864
40,0.289405,0.013438483333333332,-0.31337258550782987,1.9569547139450036,0.19542233333333334,-0.3548463037145646,1.9832721525903139
41,0.288715,0.013465116666666667,-0.3209974064386526,1.9663431450901447,0.19650166666666666,-0.3428904092589855,1.9610855733197539
42,0.28802,0.01358255,-0.3167914560560319,1.9654288725003364,0.22002666666666668,-0.34973062921508635,1.966288262849374
43,0.289776,0.014807566666666667,-0.3202669479899678,1.9668936297953157,0.22878566666666666,-0.3578353173220924,1.992293295179424
44,0.289384,0.014566216666666666,-0.32463617047223714,1.9696832925820817,0.19585233333333332,-0.38012740198983563,2.0032448273161365
45,0.291186,0.013818416666666666,-0.32987538845479236,1.9784283116532335,0.19674733333333333,-0.3709393731737468,2.0034983912512403
