,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
1,0.666677,0.010980366666666666,-0.365547375929183,1.7757427510915182,0.2801613333333333,-0.2026605166419025,1.4803019858987563
2,0.382507,0.010914116666666666,0.09989160013476667,1.5297304265189464,0.20652333333333334,0.26611793012676577,1.5459414985535276
3,0.38663,0.010909183333333333,0.25614031300881596,1.4069540324996777,0.21383366666666667,0.04001396593499962,1.7474576127166632
4,0.317519,0.010765216666666667,0.26896633757906796,1.4256538055213812,0.20428166666666667,0.41171852417074245,1.3689462722377626
5,0.503873,0.016581433333333333,0.3065707064107513,1.363343242578859,0.4729756666666667,0.3021656783171813,1.4565732742219606
6,0.335378,0.01525315,0.35284056658461793,1.3170828892712996,0.2989556666666667,0.4975271497050032,1.2399584961367012
7,0.336873,0.012309233333333334,0.36522527339824207,1.2964688424669193,0.21308966666666668,0.5153514500265529,1.1790262270458516
8,0.394396,0.0112251,0.36151923934104435,1.3067725238457155,0.21303233333333332,0.40769792803277743,1.336417468862258
9,0.314983,0.011148366666666666,0.34106805966407816,1.354505387925844,0.201833,0.31631671568686487,1.460886178028827
10,0.306321,0.0171915,0.3141141527644708,1.4150216542585785,0.204936,0.3156417178588465,1.4089005231779843
11,0.79551,0.013432966666666667,0.3296031505895851,1.424434526361453,0.31311666666666665,0.39565595652426444,1.3270944603694603
12,0.390328,0.019639016666666665,0.3047082750409386,1.4674751109239308,0.370325,0.36105987084503793,1.4029503259323262
13,0.381067,0.011997183333333333,0.29593254410310843,1.4791165740462417,0.23905666666666667,0.44925846644587974,1.2953901053169439
14,0.375949,0.01325715,0.2925017909199155,1.478964013902147,0.25917833333333334,0.3760448487875781,1.395460143658104
15,0.481996,0.017723183333333333,0.29493879624889846,1.481811705958205,0.33450966666666665,0.3208138594615767,1.4784433919902853
16,0.692427,0.012528433333333333,0.2797732997400119,1.4950529532283172,0.32492166666666666,0.2900299257604176,1.5019503868727615
17,0.513019,0.0127634,0.27581883495473897,1.5021908535811141,0.2544923333333333,0.28360404928511473,1.4856904803875646
18,0.432605,0.011956433333333334,0.2464354929774809,1.5436368981686015,0.22299266666666667,0.26226864573417197,1.523263228669719
19,0.329595,0.0122842,0.2442213795194229,1.5565321467118383,0.22845433333333334,0.18704919392534952,1.6371164229822863
20,0.330022,0.020504483333333334,0.22595538372900242,1.5897584277600685,0.21048233333333333,0.263539805829437,1.5605888502266472
21,0.584208,0.017751933333333334,0.20693584735532966,1.6138168832345379,0.4936836666666667,0.17650803209741672,1.6639662166147982
22,0.335982,0.013072633333333333,0.17910967669470967,1.6455603109267742,0.27111833333333335,0.2041901490761785,1.6193909944563838
23,0.251507,0.0541644,0.17609006710378788,1.657616447269884,28.086186666666666,0.1983599735305619,1.6403739734776002
24,0.301891,0.30082655,0.1738305866203581,1.6630890391385256,0.263545,0.19489989963854676,1.6397362781951523
25,0.266781,0.018016366666666665,0.15335667363387046,1.6904147547708537,0.20951333333333333,0.20956699341804885,1.6284922465261988
26,0.26329,0.05478851666666667,0.14784773942113533,1.7005126985473171,0.19997066666666666,0.2084027900125483,1.6223063663093635
27,0.247729,0.019104766666666665,0.14114443753023753,1.7117045459506806,0.18269066666666667,0.18950467387552056,1.6470747713915166
28,16.964703,0.14373876666666666,0.11735743300441354,1.738676219034523,5.192675,0.21710245982198828,1.6277336104993025
29,1.447809,0.23078728333333334,0.10296083227957725,1.7570554723311143,1.045033,0.20672294467688745,1.6362593987620417
30,0.325771,0.30119301666666665,0.09962930393640351,1.7678926880051349,0.23992166666666667,0.20588852785361633,1.6427109716797546
31,2.569798,0.01974935,0.08842348460987232,1.781038545651589,1.3517243333333333,0.1277734122618654,1.7302070763570923
32,0.373575,0.0184708,0.06626984751301118,1.8069377468435996,5.749017666666667,0.133934103767819,1.7291905338064086
33,0.277517,0.019813733333333333,0.04237131252533055,1.836533787170999,0.21450633333333333,0.13155712636161365,1.7295354544412866
34,3.38733,0.019840766666666666,0.017200678212973386,1.86095633054654,3.9833483333333333,0.1121402948197473,1.7538456149344024
35,14.501978,0.020685716666666666,-0.013631610609494027,1.8946915339297865,0.3143473333333333,0.11097797248037494,1.7651116706059649
36,13.533719,0.22968625,-0.039016948024338916,1.9206777342648873,1.0033593333333333,0.0684387205439198,1.8116914484976372
37,0.313079,0.26496763333333334,-0.058103654133579596,1.9387768207885523,0.926212,-0.009222338912173944,1.8933344173233735
38,0.292785,0.2971374333333333,-0.08930573191652125,1.9730934898129542,0.23827066666666666,-0.054342648964464,1.944217352366817
39,0.286615,0.25654628333333335,-0.11718256955648215,1.9991243462568749,1.0020673333333334,-0.10660284419019073,1.999190206719863
40,0.302243,0.27854445,-0.14157997337804729,2.02195494454489,0.930175,-0.08942518985793724,1.9739440441970115
41,0.296109,0.28025911666666664,-0.16246416534708485,2.042480426474769,0.230062,-0.11743678735125473,2.0000683904030776
42,0.341981,0.022965566666666666,-0.18989023724911414,2.0691476717503683,1.078643,-0.16904597167167124,2.0556144321769216
43,0.326549,0.01970335,-0.20879824093470345,2.085262355282689,0.238171,-0.20113167958301525,2.0715071527929667
44,0.288898,0.0425156,-0.22539221681559718,2.1065647927667714,0.224258,-0.22555636607661866,2.092756127976368
45,0.418744,0.02063085,-0.2513109322924093,2.1262140660835334,4.093505666666666,-0.2477599630066356,2.124155695698607
46,0.306792,0.020096233333333335,-0.2803742106908199,2.151929782133,5.774505,-0.28037421069081914,2.1519297821329992
