,ID,x,y,rssi1,rssi2,rssi3,rssi4,rssi5
16,11465,3.0,3.6,-49,-36,-41,-64,-37
17,11465,3.0,3.6,-48,-39,-44,-57,-45
18,11465,3.0,3.6,-50,-35,-41,-63,-37
19,11465,3.0,3.6,-48,-39,-40,-63,-37
0,11466,3.0,2.4,-58,-45,-49,-47,-36
1,11466,3.0,2.4,-46,-45,-50,-45,-37
2,11466,3.0,2.4,-49,-43,-45,-46,-37
3,11466,3.0,2.4,-55,-32,-43,-46,-36
4,11466,3.0,2.4,-49,-32,-43,-47,-36
5,11466,3.0,2.4,-54,-33,-48,-45,-43
6,11466,3.0,2.4,-53,-45,-44,-46,-37
7,11466,3.0,2.4,-55,-33,-43,-46,-37
8,11466,3.0,2.4,-50,-38,-48,-46,-36
9,11466,3.0,2.4,-53,-46,-48,-46,-103
10,11466,3.0,2.4,-49,-32,-46,-46,-37
11,11466,3.0,2.4,-52,-40,-45,-45,-42
12,11466,3.0,2.4,-49,-39,-43,-45,-37
13,11466,3.0,2.4,-53,-32,-48,-46,-41
14,11466,3.0,2.4,-49,-33,-46,-45,-37
15,11466,3.0,2.4,-49,-45,-48,-44,-41
16,11466,3.0,2.4,-49,-45,-44,-47,-37
17,11466,3.0,2.4,-49,-33,-46,-46,-41
18,11466,3.0,2.4,-50,-45,-43,-46,-38
19,11466,3.0,2.4,-53,-33,-43,-48,-37
0,11467,3.0,1.8,-40,-29,-44,-58,-31
1,11467,3.0,1.8,-47,-27,-48,-57,-31
2,11467,3.0,1.8,-48,-29,-44,-43,-31
3,11467,3.0,1.8,-40,-32,-44,-43,-32
4,11467,3.0,1.8,-49,-29,-45,-46,-36
5,11467,3.0,1.8,-48,-32,-46,-43,-31
6,11467,3.0,1.8,-40,-29,-44,-46,-35
7,11467,3.0,1.8,-40,-27,-45,-45,-33
8,11467,3.0,1.8,-40,-29,-44,-56,-33
9,11467,3.0,1.8,-41,-32,-50,-58,-35
10,11467,3.0,1.8,-41,-26,-49,-57,-31
11,11467,3.0,1.8,-41,-27,-44,-45,-31
12,11467,3.0,1.8,-40,-31,-45,-45,-31
13,11467,3.0,1.8,-48,-31,-42,-45,-35
14,11467,3.0,1.8,-49,-32,-44,-42,-35
15,11467,3.0,1.8,-40,-32,-46,-59,-33
16,11467,3.0,1.8,-40,-29,-46,-42,-32
17,11467,3.0,1.8,-48,-27,-50,-59,-33
18,11467,3.0,1.8,-48,-29,-45,-46,-82
19,11467,3.0,1.8,-49,-29,-49,-59,-35
0,11468,3.0,1.2,-38,-35,-47,-52,-30
1,11468,3.0,1.2,-37,-34,-49,-56,-47
2,11468,3.0,1.2,-35,-31,-48,-57,-30
3,11468,3.0,1.2,-43,-34,-47,-56,-30
4,11468,3.0,1.2,-37,-31,-41,-57,-47
5,11468,3.0,1.2,-35,-30,-40,-56,-30
6,11468,3.0,1.2,-44,-30,-47,-51,-30
7,11468,3.0,1.2,-35,-34,-40,-57,-30
8,11468,3.0,1.2,-42,-30,-49,-82,-30
9,11468,3.0,1.2,-36,-30,-41,-51,-44
10,11468,3.0,1.2,-43,-35,-40,-51,-30
11,11468,3.0,1.2,-36,-28,-41,-51,-44
12,11468,3.0,1.2,-36,-30,-41,-55,-29
13,11468,3.0,1.2,-34,-35,-50,-52,-29
14,11468,3.0,1.2,-35,-36,-50,-56,-40
15,11468,3.0,1.2,-35,-35,-41,-56,-30
16,11468,3.0,1.2,-45,-31,-51,-57,-40
17,11468,3.0,1.2,-45,-36,-46,-57,-47
18,11468,3.0,1.2,-36,-35,-50,-59,-39
19,11468,3.0,1.2,-35,-31,-40,-55,-50
0,11469,3.0,0.6,-43,-39,-56,-42,-35
1,11469,3.0,0.6,-43,-39,-47,-41,-101
2,11469,3.0,0.6,-42,-40,-45,-48,-35
3,11469,3.0,0.6,-44,-40,-46,-41,-35
4,11469,3.0,0.6,-44,-41,-55,-41,-36
5,11469,3.0,0.6,-43,-29,-56,-48,-32
6,11469,3.0,0.6,-41,-39,-45,-41,-36
7,11469,3.0,0.6,-42,-41,-56,-48,-36
8,11469,3.0,0.6,-44,-29,-56,-41,-35
9,11469,3.0,0.6,-42,-41,-55,-42,-33
10,11469,3.0,0.6,-41,-29,-47,-42,-36
11,11469,3.0,0.6,-82,-39,-55,-98,-35
12,11469,3.0,0.6,-42,-29,-44,-41,-35
13,11469,3.0,0.6,-43,-39,-45,-49,-36
14,11469,3.0,0.6,-43,-29,-56,-49,-33
15,11469,3.0,0.6,-43,-40,-47,-48,-35
16,11469,3.0,0.6,-43,-103,-45,-42,-33
17,11469,3.0,0.6,-40,-40,-47,-41,-36
18,11469,3.0,0.6,-40,-29,-56,-41,-36
19,11469,3.0,0.6,-43,-40,-45,-42,-36
0,11470,3.0,0.0,-41,-25,-65,-55,-32
1,11470,3.0,0.0,-39,-18,-63,-56,-33
2,11470,3.0,0.0,-40,-23,-64,-53,-49
3,11470,3.0,0.0,-42,-23,-65,-55,-49
4,11470,3.0,0.0,-39,-23,-57,-56,-32
5,11470,3.0,0.0,-40,-23,-56,-55,-49
6,11470,3.0,0.0,-42,-25,-57,-53,-33
7,11470,3.0,0.0,-41,-18,-64,-56,-33
8,11470,3.0,0.0,-41,-18,-57,-54,-49
9,11470,3.0,0.0,-41,-18,-57,-56,-33
10,11470,3.0,0.0,-40,-23,-58,-54,-32
11,11470,3.0,0.0,-40,-18,-65,-56,-34
12,11470,3.0,0.0,-41,-18,-59,-55,-34
13,11470,3.0,0.0,-42,-23,-65,-54,-50
14,11470,3.0,0.0,-42,-24,-58,-53,-34
15,11470,3.0,0.0,-40,-25,-58,-54,-49
16,11470,3.0,0.0,-42,-25,-56,-54,-50
17,11470,3.0,0.0,-40,-23,-58,-56,-33
18,11470,3.0,0.0,-40,-25,-57,-53,-33
19,11470,3.0,0.0,-40,-18,-64,-54,-50
