,0
timeToFitModel,2.184675
timeToProcessSamples,0.014986416666666667
accuracyScore,-0.033191322214164876
error,1.7757427510915182
timeToProcessSamplesAvg,0.3035886666666667
accuracyScoreAvg,0.23338118022328525
errorAvg,1.4803019858987563
