,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
1,0.604698,0.012862533333333334,-0.365547375929183,1.7757427510915182,0.358591,-0.2026605166419025,1.4803019858987563
2,0.341845,0.0111148,0.07324930431811155,1.5448144244904056,0.23330066666666666,0.14975614709838703,1.5396836481215292
3,0.310703,0.012672083333333334,0.2502413658347458,1.3959298044506674,0.22589233333333333,-0.025605196386188245,1.730838725332075
4,0.326719,0.011249,0.27618942288700893,1.399462952234196,0.23047233333333333,0.2839692820747224,1.462313442878422
5,0.347791,0.019454166666666668,0.3069231829049112,1.3510389571842123,0.367473,0.20299495374016263,1.5246021971766794
6,0.324509,0.013359733333333334,0.35209786917709646,1.3080086382038791,0.214367,0.3768245875847886,1.341507741297357
7,0.636329,0.012229316666666667,0.36899549190939873,1.2859143339590486,0.355118,0.4157442520574238,1.2648573771908769
8,0.336385,0.014214333333333334,0.3700581750501022,1.2915201300807468,0.23077466666666666,0.3432443128798821,1.3641766950954333
9,0.455728,0.01278055,0.35603766682797866,1.3268013879410883,0.22713666666666665,0.28508614986290237,1.4497424037074336
10,0.32537,0.011579366666666667,0.33609305712925325,1.3742479826785154,0.21622966666666665,0.28531882325329505,1.4132491748672138
11,0.303151,0.01170895,0.35122473054359604,1.3804201732648054,0.25054733333333334,0.3490567556165618,1.3494241415488117
12,0.575496,0.01224635,0.33277745440191087,1.4173464769007846,0.283699,0.32931274014248546,1.4017381900270978
13,0.37532,0.02155285,0.3234827909871362,1.431271256314981,0.40882833333333335,0.39934607034006436,1.3166462862622426
14,0.391272,0.011787383333333333,0.3193481140074902,1.4344713368259934,0.21812233333333333,0.3470463201441192,1.3916536141097706
15,0.301157,0.01182595,0.32117330786559684,1.4376441627233991,0.22586233333333333,0.31455782314604885,1.444871156488141
16,0.30266,0.012886416666666666,0.30985103103785194,1.4490641844084817,0.210154,0.3005570578891615,1.4539356471695388
17,0.301954,0.013960633333333333,0.30580164627570944,1.4567597078329664,0.21312666666666666,0.2951074149395594,1.4417183460788685
18,0.789289,0.019707566666666666,0.2849497614510228,1.4881663019773304,0.2719,0.2858785636112945,1.4634452711968657
19,0.568399,0.012414616666666666,0.2846158676271627,1.498278555306791,0.320787,0.23695993406532617,1.5499993435991524
20,0.316767,0.01294405,0.2715664164899491,1.5258321562981803,0.21320466666666665,0.2852849445251728,1.5037675043758594
21,0.301912,0.01212135,0.2585117730946346,1.545161644540444,0.21164366666666667,0.23068160869455773,1.5763425040368884
22,0.344587,0.017787733333333333,0.2377783243827853,1.570262191191642,0.30180266666666666,0.2475631964859698,1.5430804259689401
23,0.370972,0.016948483333333333,0.2363927568052202,1.5805994544706046,0.53856,0.2460151823182405,1.5580684999025827
24,0.245889,0.01729995,0.2345719756888649,1.5867500648903745,1.564163,0.23996396528708602,1.5639917925729214
25,0.232985,0.017073933333333333,0.2191214021115218,1.6089605832369938,1.7085896666666667,0.2502081681138913,1.5566641788577495
26,0.253649,0.01665175,0.21384659623888252,1.6186402939112565,1.62251,0.24897874027950423,1.5528568047149252
27,0.229105,0.01579915,0.20868194454657785,1.6289527973149351,0.9181283333333333,0.23470417896671114,1.5744191456060666
28,0.405816,0.019092783333333332,0.19059376921750482,1.651043352852787,4.826662333333333,0.2522849992091489,1.56308870088226
29,0.243749,0.016755383333333332,0.17968843822056818,1.6666337574144778,5.407901,0.2465174149765928,1.570270837142975
30,0.232786,0.03963066666666667,0.17741721926377363,1.676041811892191,3.2131513333333332,0.24934781532876915,1.5757401402135711
31,0.220542,0.09240311666666666,0.16972317866773384,1.6867977809721812,2.146236666666667,0.19838692382800033,1.6375523264376515
32,0.21844,0.01776725,0.15466897693910658,1.7064697414984418,2.392808666666667,0.20341854833464684,1.63876658523126
33,0.239308,0.016765983333333335,0.13877206526203834,1.7289444401507348,1.68985,0.2027160657631778,1.6419248494906216
34,0.261302,0.0175368,0.12014460837116109,1.7488593657747251,1.9535823333333333,0.19186078908302212,1.6617451484833083
35,0.235625,0.016627566666666666,0.0995464642565494,1.7739738717204792,1.1846563333333333,0.1899230617093945,1.6722441154804117
36,0.234443,0.016171566666666668,0.08153852203807621,1.793991833749964,0.705501,0.16133472296245277,1.704555913773399
37,0.231469,0.016093683333333334,0.06854055681378296,1.807939133674207,3.8772146666666667,0.11278071281963942,1.760252614890818
38,0.220662,0.020885316666666667,0.04770917688986609,1.8330868904351072,4.0019556666666665,0.0825674968906715,1.7955335782130681
39,0.304502,0.0178359,0.02955663433214084,1.852272647131268,5.749071,0.04895016291305099,1.8329230882897496
40,0.232835,0.0164056,0.012809695887536776,1.8699887134196385,4.154277333333333,0.05734869173072049,1.8204791334252597
41,0.237391,0.06026418333333333,-0.0012587999537638783,1.8853769963823328,3.2086366666666666,0.04117721996196411,1.8408885490107505
42,0.220064,0.13573223333333334,-0.018119368154522197,1.9039471729178425,2.573714333333333,0.011253208597503506,1.8772029020261112
43,0.220715,0.016344283333333334,-0.030313317833750908,1.916518412293962,1.809279,-0.009333821896185257,1.891599022530803
44,0.394213,0.12843355,-0.040717029516813996,1.930298361466646,2.1238086666666667,-0.024767455146320783,1.9073673218894263
45,0.41612,0.0182032,-0.05609451168433127,1.943985136927921,2.3977756666666665,-0.03893861749468208,1.9275574297688902
46,0.230153,0.03448503333333333,-0.06970061103934483,1.9574046743985754,1.8107346666666666,-0.05361948251834503,1.942269303672175
