,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
1,0.948195,0.34223618333333333,-0.7466457093989973,2.023649834132246,0.709434,-1.1089846052889045,2.4465838518364618
2,0.697824,0.33920063333333333,-0.3118966052748453,1.9180457968355047,0.575603,0.34802898565257145,1.1736349531585526
3,0.749909,0.3366954166666667,-0.09129426944745367,1.7817082699555151,0.5456333333333333,0.348749039016658,1.2075842777322245
4,0.73733,0.3481769,0.04468349424426571,1.716988213972851,0.524823,0.3009300175998499,1.1792609295365866
5,0.685154,0.33414178333333333,0.010912209073788981,1.782969670435181,0.532377,0.20871136100310317,1.1950848522494026
6,0.728565,0.34973218333333334,0.05948849670154016,1.740025037891578,0.544214,0.4541893602283121,1.070755341869553
7,0.783443,0.33790285,0.07002178868326603,1.741871523028788,0.5356283333333334,0.3798208227000882,1.1327491708323858
8,0.732548,0.34868585,0.13237596531380907,1.6716141395242932,0.5237513333333333,0.2855220820645373,1.2724205504031332
9,0.688291,0.3496987,0.13360668592733166,1.6728423342481988,0.5106616666666667,0.17658200689754894,1.3740626246668928
10,0.715556,0.33038935,0.11936770408954517,1.6933959133711327,0.5189763333333334,0.2457115806245137,1.4365543149073823
11,0.703483,0.3357457166666667,0.1147319451395108,1.7080746854267959,0.6241176666666667,0.1864202072025648,1.5059274373657896
12,0.68722,0.3511294,0.1277918997058664,1.7007217740903926,0.5642076666666667,0.19430619394045628,1.5558108465014417
13,0.805174,0.3536692,0.11223207396272816,1.7286950267203898,0.6321086666666667,0.20662660513118958,1.5183025773667007
14,0.679723,0.34455121666666666,0.11832424683821319,1.7213576483980797,0.5216216666666667,0.27101776465722943,1.4364818316301768
15,0.746512,0.3525818333333333,0.13136653510821444,1.7110253209603945,0.6831956666666666,0.2958706397769397,1.4194653370729498
16,0.7069,0.3535533166666667,0.1252261456964952,1.726114624427905,0.5401513333333333,0.3247594744424213,1.4155355847312407
17,0.769932,0.3506713833333333,0.11255007546209517,1.7409224671507568,0.5389003333333333,0.29557500141637205,1.4401665619839115
18,0.763315,0.37049673333333333,0.09735015717053974,1.760699059656446,0.556893,0.33718615749250835,1.4081057414916767
19,0.695231,0.35533708333333336,0.09323132693330521,1.7647071878139635,0.5409443333333334,0.24032742982376487,1.5370004815062377
20,0.811689,0.35496018333333335,0.07471575671568698,1.7859863258764888,0.7726146666666667,0.19376035094742783,1.5952495571850864
21,0.831122,0.3556050333333333,0.0712382565816369,1.7896163412082242,0.543763,0.13518063480672798,1.6797776152350163
22,0.680827,0.34153148333333333,0.056706957159120774,1.8029005593292162,0.568667,0.11790787961944943,1.6968081700402664
23,0.295637,0.35576841666666664,0.06524296113301525,1.7995708599397766,0.6423576666666667,0.14303917777056485,1.6780051667948197
24,0.26861,0.3518047833333333,0.04658406046695729,1.818621854418144,0.6428003333333333,0.11871907737857307,1.710954607187281
25,0.28228,0.37086235,0.04926370293520255,1.8169621596373298,0.5802843333333333,0.13804521607593856,1.7033268334469251
26,0.2597,0.3609181166666667,0.04787489611617768,1.8206357663255068,0.5987336666666667,0.11805108426116173,1.7433506246605266
27,0.268434,0.36329723333333336,0.0333177879370638,1.8373209805871062,0.5847726666666667,0.05546312489706179,1.8053050152148449
28,0.2671,0.36902141666666666,0.03708452236266452,1.8369301150557298,0.6267076666666667,0.04484723630844123,1.819649124110842
29,0.307027,0.46703273333333334,0.02807125267356214,1.8469660888563966,0.62234,0.0352118967807149,1.827653409501016
30,0.272926,0.35382596666666666,0.01324943916363791,1.8645294868814628,0.5816823333333333,0.015226886582735966,1.8455328752682505
31,0.273399,0.35170613333333334,-0.0003644152913376275,1.8787049040483401,0.5759766666666667,-0.03240275916185226,1.8910584903611791
32,0.339643,0.36880033333333334,-0.014933008271253267,1.8931574846214896,0.6106126666666667,-0.06115603792354751,1.9296398330270108
33,0.261188,0.3630814666666667,-0.031104571574929296,1.9111704677958048,0.58289,-0.0821965795616087,1.9604142895493715
34,0.281881,0.3956355,-0.051312804785441535,1.9319947496074918,1.0103783333333334,-0.11259734598808069,1.9882316350255944
35,0.721648,0.3588120166666667,-0.07102401643292966,1.9519036828380274,0.6435496666666667,-0.06927544705180627,1.9427824308236563
36,0.261725,0.3546113833333333,-0.09384926646542457,1.9760521769769748,0.595107,-0.05590224963659901,1.9193207580209657
37,0.261646,0.37648591666666664,-0.11954826885352487,2.001390293807892,0.577333,-0.06807656978592758,1.9324733027302896
38,0.266913,0.37257863333333335,-0.13254675238743036,2.0151610766504047,0.6011163333333334,-0.1454222333938835,2.006945525922486
39,0.268727,0.39047326666666665,-0.14049702360538135,2.0239760243490617,0.5821833333333334,-0.1451810116166079,2.0202467175052523
40,0.268141,0.35478755,-0.15490952051237672,2.037396262412405,0.631817,-0.16438388143556582,2.0440807379494346
41,0.26553,0.35734615,-0.17609121931668842,2.0585728791956726,0.5806173333333333,-0.2066084635980796,2.07964607529349
42,0.310675,0.3546814166666667,-0.19259236402176072,2.0731279803586915,0.677618,-0.25182037419984704,2.127012142114969
43,0.393519,0.35576915,-0.20523129789008504,2.085903957727048,0.6063073333333333,-0.24828774850335578,2.129274935400035
44,0.26278,0.37503058333333333,-0.23600867954531202,2.112147370422945,0.5634733333333334,-0.2592894517195574,2.1441355846954817
45,0.329306,0.36753933333333333,-0.26030142496364594,2.1334471251910228,0.5594733333333334,-0.269752988252281,2.141925891693758
46,0.319879,0.36802581666666667,-0.28037421069082014,2.151929782133,0.560565,-0.28037421069081936,2.1519297821329997
