,timeToFitModel,timeToProcessSamples,accuracyScore,error,timeToProcessSamplesAvg,accuracyScoreAvg,errorAvg
1,0.451322,0.010141233333333333,-0.47697438804805237,1.895343171961669,0.25155266666666665,-0.38206526709316435,1.8138375842305983
2,0.347784,0.019176983333333335,-0.18106476612233235,1.8774484632092738,0.242593,-0.3339999959833492,1.670015687648342
3,0.383222,0.010695383333333334,-0.0469089700532187,1.8138242929927957,0.23609933333333333,-0.4224255955668099,1.972645192581826
4,0.320471,0.010345816666666667,-0.033556250836041634,1.7870768161909447,0.203872,0.05387448463305167,1.5281788255540263
5,0.21225,0.0139432,-0.003618557202780759,1.719826190590239,0.205243,0.010026067540591654,1.7435620906713407
6,0.214616,0.01408545,0.006415752247101558,1.7603543937803532,3.885065,0.06451585867803034,1.692873669935386
7,0.214485,0.29098465,0.006506880310723551,1.7902844644590359,0.16155633333333333,0.15731653563396453,1.641110836447691
8,0.215162,0.016054166666666668,0.0037627607374294825,1.826013881896027,0.19881166666666666,-0.045666638634382084,1.8470609192514937
9,0.230351,0.013995316666666667,-0.0740042831134341,1.9059797678799049,0.176851,0.04082837359231378,1.7646526263588367
10,0.231882,0.015670133333333332,-0.1732954499819127,2.0292442700980797,5.74697,-0.11784673407273438,1.9876058235920129
11,0.226529,0.2909219333333333,-0.23524659974009698,2.0927047810767907,0.174233,-0.23524659974009665,2.0927047810767907
